,Request #,Date / Time Opened,Contact Type,Preferred Language,Closed When Created,Address,City,Council District,ZIP,Latitude,Longitude,Mapped Location
3545,363247,05/08/2020 11:54:35 PM,,,False,2022 Jefferson St,NASHVILLE,21.0,37208.0,36.169047,-86.81108750000001,"(36.169047, -86.81108750000001)"
3546,376310,05/26/2020 03:39:53 PM,,,False,3855 Clarksville Pike,NASHVILLE,2.0,37218.0,36.20416229999999,-86.84110600000001,"(36.2041623, -86.841106)"
3547,369061,05/15/2020 04:16:10 PM,,,False,6746 Charlotte Pike,NASHVILLE,20.0,37209.0,36.135690000000004,-86.88772,"(36.13569, -86.88772)"
3548,369738,05/16/2020 12:39:24 AM,,,False,2517 Lebanon Pike,NASHVILLE,15.0,37214.0,36.1692174,-86.67790459999998,"(36.1692174, -86.67790459999999)"
3549,363235,05/08/2020 11:16:08 PM,,,False,5032 Old Hickory Blvd,HERMITAGE,11.0,37076.0,36.1931273,-86.61480829999998,"(36.1931273, -86.61480829999999)"
3550,369291,05/15/2020 06:30:18 PM,,,False,155 Lafayette St,NASHVILLE,17.0,37210.0,36.14721,-86.75843,"(36.14721, -86.75843)"
3551,373486,05/21/2020 01:37:38 AM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.162282,-86.77676489999998,"(36.162282, -86.77676489999999)"
3552,372723,05/20/2020 03:04:33 PM,,,False,3302 Nolensville Pike,NASHVILLE,16.0,37211.0,36.1014833,-86.739948,"(36.1014833, -86.739948)"
3553,369340,05/15/2020 06:56:23 PM,,,False,936 Richards Rd,ANTIOCH,28.0,37013.0,36.06793,-86.68131,"(36.06793, -86.68131)"
3554,376374,05/26/2020 04:12:40 PM,,,False,715 Porter Rd,NASHVILLE,6.0,37206.0,36.18298,-86.73262,"(36.18298, -86.73262)"
3555,369751,05/16/2020 01:18:38 AM,,,False,1220 2nd Ave N,NASHVILLE,19.0,37208.0,36.1775045,-86.7847738,"(36.1775045, -86.7847738)"
3556,369623,05/15/2020 09:35:11 PM,,,False,2787 Murfreesboro Pike,ANTIOCH,32.0,37013.0,36.06771499999999,-86.6321753,"(36.06771499999999, -86.6321753)"
3557,369112,05/15/2020 04:46:36 PM,,,False,1004 3rd Ave S,NASHVILLE,17.0,37210.0,36.149173600000005,-86.76778840000001,"(36.1491736, -86.76778840000001)"
3558,362745,05/08/2020 04:16:12 PM,,,False,3855 Clarksville Pike,NASHVILLE,2.0,37218.0,36.204148561624386,-86.84106915,"(36.20414856162438, -86.84106915)"
3559,376513,05/26/2020 05:15:29 PM,,,False,2535 8th Ave S,NASHVILLE,17.0,37204.0,36.12291201158984,-86.77617199999997,"(36.12291201158984, -86.77617199999999)"
3560,362872,05/08/2020 05:38:25 PM,,,False,604 W Trinity Ln,NASHVILLE,2.0,37207.0,36.2069244,-86.79198749999998,"(36.2069244, -86.79198749999999)"
3561,369041,05/15/2020 04:06:45 PM,,,False,2325 Dickerson Pike,NASHVILLE,5.0,37207.0,36.2082,-86.76697,"(36.2082, -86.76697)"
3562,362319,05/08/2020 03:30:17 AM,,,False,2326 Jackson Downs Blvd,NASHVILLE,14.0,37214.0,36.18143625524626,-86.63528934513016,"(36.181436255246254, -86.63528934513015)"
3563,363296,05/09/2020 03:14:36 AM,,,False,3627 Gallatin Pike,NASHVILLE,8.0,37216.0,36.2132972116283,-86.73136729999999,"(36.2132972116283, -86.7313673)"
3564,369090,05/15/2020 04:30:07 PM,,,False,234 Thompson Ln,NASHVILLE,16.0,37211.0,36.11103,-86.74258,"(36.11103, -86.74258)"
3565,372437,05/20/2020 12:01:28 AM,,,False,5215 Old Hickory Blvd,HERMITAGE,14.0,37076.0,36.189048799999995,-86.6153495,"(36.1890488, -86.6153495)"
3566,362326,05/08/2020 03:55:09 AM,,,False,239 Bonnalynn Dr,HERMITAGE,14.0,37076.0,36.19900675685288,-86.62631582468748,"(36.19900675685288, -86.62631582468748)"
3567,363313,05/09/2020 04:32:10 AM,,,False,9135 Carothers Pkwy,,,,35.9595410115206,-86.80270899999998,"(35.9595410115206, -86.80270899999998)"
3568,363312,05/09/2020 04:28:43 AM,,,False,9135 Carothers Pkwy,,,,35.959699411520646,-86.80268520674589,"(35.95969941152065, -86.80268520674589)"
3569,363205,05/08/2020 10:06:29 PM,,,False,231 New Sawyer Brown Rd,NASHVILLE,22.0,37221.0,36.088089211575046,-86.93867780000002,"(36.088089211575046, -86.93867780000001)"
3570,398129,06/22/2020 08:45:16 PM,,,False,7665 Hwy 70 S,NASHVILLE,22.0,37221.0,36.076665199999994,-86.95402469999998,"(36.07666519999999, -86.95402469999999)"
3571,363201,05/08/2020 10:01:55 PM,,,False,2005 19th Ave S,NASHVILLE,18.0,37212.0,36.13258630000001,-86.7988651,"(36.13258630000001, -86.7988651)"
3572,369019,05/15/2020 03:57:34 PM,,,False,2227 Bandywood Dr,NASHVILLE,25.0,37215.0,36.1047062,-86.8190922,"(36.1047062, -86.8190922)"
3573,362579,05/08/2020 03:00:31 PM,,,False,315 N Main St,GOODLETTSVILLE,10.0,37072.0,36.32573,-86.71328000000001,"(36.32573, -86.71328)"
3574,363256,05/09/2020 12:16:26 AM,,,False,15532 Old Hickory Blvd,NASHVILLE,27.0,37211.0,36.040759711554976,-86.74030369325409,"(36.04075971155498, -86.74030369325409)"
3575,361824,05/07/2020 06:06:51 PM,,,False,7663 Hwy 70 S,NASHVILLE,22.0,37221.0,36.07793,-86.95241,"(36.07793, -86.95241)"
3576,369293,05/15/2020 06:31:08 PM,,,False,4066 Andrew Jackson Pkwy,HERMITAGE,11.0,37076.0,36.187011861617066,-86.60823429999998,"(36.18701186161707, -86.60823429999999)"
3577,362760,05/08/2020 04:24:30 PM,,,False,5412 Charlotte Pike,NASHVILLE,24.0,37209.0,36.15119,-86.85361,"(36.15119, -86.85361)"
3578,363223,05/08/2020 10:30:42 PM,,,False,1253 Massman Dr,NASHVILLE,13.0,37217.0,36.131901899999995,-86.70116230000001,"(36.1319019, -86.7011623)"
3579,372218,05/19/2020 08:23:05 PM,,,False,4715 Harding Pike,NASHVILLE,23.0,37205.0,36.119725700000004,-86.8531678,"(36.1197257, -86.8531678)"
3580,362844,05/08/2020 05:16:38 PM,,,False,2710 Old Lebanon Rd,NASHVILLE,15.0,37214.0,36.17049,-86.66744,"(36.17049, -86.66744)"
3581,371919,05/19/2020 05:52:20 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.16254431160667,-86.77678099325409,"(36.16254431160667, -86.77678099325409)"
3582,363156,05/08/2020 09:27:13 PM,,,False,4352 Lebanon Rd,HERMITAGE,11.0,37076.0,36.20748,-86.61256,"(36.20748, -86.61256)"
3583,362668,05/08/2020 03:42:08 PM,,,False,3130 TN-12,NASHVILLE,2.0,37218.0,36.19385520609451,-86.8304037894104,"(36.19385520609451, -86.8304037894104)"
3584,363204,05/08/2020 10:06:00 PM,,,False,4610 Andrew Jackson Pkwy,HERMITAGE,11.0,37076.0,36.2139038,-86.5977448,"(36.2139038, -86.5977448)"
3585,362883,05/08/2020 05:46:54 PM,,,False,1655 International Dr,,,,35.104066499999995,-89.84867609999998,"(35.1040665, -89.84867609999999)"
3586,362566,05/08/2020 02:56:23 PM,,,False,110 Rivergate Pkwy,GOODLETTSVILLE,10.0,37072.0,36.3154907,-86.7118363,"(36.3154907, -86.7118363)"
3587,362779,05/08/2020 04:38:25 PM,,,False,415 Church St,NASHVILLE,19.0,37219.0,36.1631054,-86.7793026,"(36.1631054, -86.7793026)"
3588,369034,05/15/2020 04:03:58 PM,,,False,3039 Brick Church Pike,NASHVILLE,2.0,37207.0,36.23128,-86.78121,"(36.23128, -86.78121)"
3589,362595,05/08/2020 03:07:10 PM,,,False,2525 West End Pl,NASHVILLE,18.0,37203.0,36.14608,-86.80936,"(36.14608, -86.80936)"
3590,362780,05/08/2020 04:40:47 PM,,,False,501 Metroplex Dr,NASHVILLE,13.0,37211.0,36.08973451157578,-86.70160050000001,"(36.08973451157577, -86.70160050000001)"
3591,368686,05/15/2020 01:33:47 PM,,,False,3410 Gallatin Pike,NASHVILLE,7.0,37216.0,36.210117700000005,-86.73243620000001,"(36.2101177, -86.7324362)"
3592,438768,08/05/2020 11:57:58 PM,,,False,306 15th Ave N,NASHVILLE,19.0,37203.0,36.15904299788832,-86.7940367013216,"(36.159042997888314, -86.7940367013216)"
3593,362608,05/08/2020 03:12:31 PM,,,False,3863 Dickerson Pike,NASHVILLE,8.0,37207.0,36.26886,-86.75525,"(36.26886, -86.75525)"
3594,369132,05/15/2020 04:59:00 PM,,,False,73 White Bridge Rd,NASHVILLE,24.0,37205.0,36.12948,-86.85646,"(36.12948, -86.85646)"
3595,372497,05/20/2020 04:50:53 AM,,,False,728 Gallatin Ave,NASHVILLE,5.0,37206.0,36.18538671161643,-86.74812310674591,"(36.18538671161643, -86.74812310674591)"
3596,362874,05/08/2020 05:39:06 PM,,,False,Home Depot,NASHVILLE,22.0,37221.0,36.07693,-86.95396,"(36.07693, -86.95396)"
3597,365686,05/12/2020 05:53:33 PM,,,False,101 Foothill Ct,NASHVILLE,16.0,37217.0,36.131913,-86.71931500000001,"(36.131913, -86.719315)"
3598,369760,05/16/2020 01:43:28 AM,,,False,412 Broadway,NASHVILLE,19.0,37203.0,36.16090689999999,-86.77782789999998,"(36.1609069, -86.77782789999999)"
3599,362852,05/08/2020 05:23:41 PM,,,False,2223 Whites Creek Pike,NASHVILLE,2.0,37207.0,36.20941,-86.79256,"(36.20941, -86.79256)"
3600,362981,05/08/2020 07:03:05 PM,,,False,1612 21st Ave S,NASHVILLE,17.0,37212.0,36.13826691159637,-86.80050439999998,"(36.13826691159637, -86.80050439999998)"
3601,362310,05/08/2020 02:30:26 AM,,,False,710 Cleo Miller Dr,NASHVILLE,5.0,37206.0,36.1831245,-86.75031899999998,"(36.1831245, -86.75031899999999)"
3602,369205,05/15/2020 05:41:28 PM,,,False,6400 US-70,NASHVILLE,20.0,37209.0,36.144220000000004,-86.87298,"(36.14422, -86.87298)"
3603,365887,05/12/2020 06:48:56 PM,,,False,3715 Nolensville Pike,NASHVILLE,26.0,37211.0,36.0946917,-86.73741369999998,"(36.0946917, -86.73741369999999)"
3604,362855,05/08/2020 05:27:25 PM,,,False,1418 Church St,NASHVILLE,19.0,37203.0,36.15756657673315,-86.79252503903959,"(36.157566576733146, -86.7925250390396)"
3605,373491,05/21/2020 01:39:49 AM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.16254431160667,-86.77678099325409,"(36.16254431160667, -86.77678099325409)"
3606,363294,05/09/2020 02:53:48 AM,,,False,5010 Old Hickory Blvd,HERMITAGE,11.0,37076.0,36.19400051162011,-86.61492115,"(36.19400051162011, -86.61492115)"
3607,438649,08/05/2020 09:08:00 PM,,,False,7008 Westbelt Dr,NASHVILLE,20.0,37209.0,36.1722196,-86.87717109999998,"(36.1722196, -86.8771711)"
3608,362407,05/08/2020 01:29:47 PM,,,False,8141 TN-100,NASHVILLE,35.0,37221.0,36.04334070000001,-86.9565322,"(36.04334070000001, -86.9565322)"
3609,372981,05/20/2020 05:43:06 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.162282,-86.77676489999998,"(36.162282, -86.77676489999999)"
3610,363202,05/08/2020 10:02:30 PM,,,False,3005 West End Ave,NASHVILLE,21.0,37203.0,36.143558399999996,-86.81376970000001,"(36.1435584, -86.8137697)"
3611,362537,05/08/2020 02:46:00 PM,,,False,3010 Hummingbird Dr,NASHVILLE,1.0,37218.0,36.2193162,-86.822544,"(36.2193162, -86.822544)"
3612,363234,05/08/2020 11:07:28 PM,,,False,4222 Nolensville Pike,NASHVILLE,30.0,37211.0,36.0752396115696,-86.72471419325409,"(36.0752396115696, -86.7247141932541)"
3613,362845,05/08/2020 05:16:50 PM,,,False,604 W Trinity Ln,NASHVILLE,2.0,37207.0,36.2069244,-86.79198749999998,"(36.2069244, -86.79198749999999)"
3614,362688,05/08/2020 03:49:30 PM,,,False,4140 Waynesboro Hwy,,,,35.303009661245135,-87.46339279325409,"(35.303009661245135, -87.46339279325409)"
3615,364595,05/11/2020 08:30:22 PM,,,False,1558 Gallatin Pike N,MADISON,10.0,37115.0,36.2917104,-86.7036306,"(36.2917104, -86.7036306)"
3616,372500,05/20/2020 05:44:58 AM,,,False,4770 Lebanon Pike,HERMITAGE,11.0,37076.0,36.21554946162927,-86.59057635,"(36.215549461629266, -86.59057635)"
3617,363138,05/08/2020 09:12:39 PM,,,False,2403 Lebanon Pike,NASHVILLE,15.0,37214.0,36.16856,-86.6817,"(36.16856, -86.6817)"
3618,362937,05/08/2020 06:34:51 PM,,,False,488 Maplewood Ln,NASHVILLE,8.0,37216.0,36.2254451064256,-86.74198849073791,"(36.2254451064256, -86.74198849073791)"
3619,369404,05/15/2020 07:28:00 PM,,,False,936 Richards Rd,ANTIOCH,28.0,37013.0,36.0680026,-86.68130009999999,"(36.0680026, -86.6813001)"
3620,369612,05/15/2020 09:27:41 PM,,,False,7200 Whites Creek Pike,JOELTON,1.0,37080.0,36.318823200000004,-86.8660625,"(36.3188232, -86.8660625)"
3621,362439,05/08/2020 01:49:21 PM,,,False,5032 Old Hickory Blvd,HERMITAGE,11.0,37076.0,36.193111200000004,-86.61619309999998,"(36.1931112, -86.61619309999999)"
3622,363259,05/09/2020 12:21:11 AM,,,False,5633 Charlotte Pike,NASHVILLE,20.0,37209.0,36.1493384,-86.85953719999998,"(36.1493384, -86.85953719999999)"
3623,363304,05/09/2020 03:26:23 AM,,,False,107 Heady Dr,NASHVILLE,34.0,37205.0,36.098340638030656,-86.87145698374229,"(36.09834063803066, -86.8714569837423)"
3624,362793,05/08/2020 04:50:05 PM,,,False,5010 Old Hickory Blvd,HERMITAGE,11.0,37076.0,36.19403,-86.61480999999999,"(36.19403, -86.61481)"
3625,362903,05/08/2020 06:05:46 PM,,,False,7034 Charlotte Pike,NASHVILLE,35.0,37209.0,36.128972499999996,-86.905936,"(36.1289725, -86.905936)"
3626,363093,05/08/2020 08:35:46 PM,,,False,50 Rosser Circle Rd,,,,36.019243211545884,-88.37346500674592,"(36.01924321154588, -88.3734650067459)"
3627,363080,05/08/2020 08:24:38 PM,,,False,200 James Robertson Pkwy,NASHVILLE,19.0,37201.0,36.16775,-86.77948,"(36.16775, -86.77948)"
3628,369419,05/15/2020 07:34:19 PM,,,False,8321 Sawyer Brown Rd,NASHVILLE,22.0,37221.0,36.070747999999995,-86.947891,"(36.070748, -86.947891)"
3629,366203,05/12/2020 10:20:36 PM,,,False,221 Broadway,NASHVILLE,19.0,37201.0,36.1613786,-86.7756102,"(36.1613786, -86.7756102)"
3630,361563,05/07/2020 03:31:45 PM,,,False,1914 Charlotte Ave,NASHVILLE,21.0,37203.0,36.15719191160443,-86.80378140674591,"(36.15719191160443, -86.8037814067459)"
3631,362812,05/08/2020 04:59:41 PM,,,False,15567 Old Hickory Blvd,NASHVILLE,4.0,37211.0,36.039359999999995,-86.74293,"(36.03936, -86.74293)"
3632,368899,05/15/2020 03:03:57 PM,,,False,6410 Charlotte Pike,NASHVILLE,20.0,37209.0,36.14371,-86.8743,"(36.14371, -86.8743)"
3633,368940,05/15/2020 03:19:22 PM,,,False,6624 Charlotte Ave,NASHVILLE,20.0,37209.0,36.144426661599,-86.87317810674593,"(36.144426661599, -86.87317810674593)"
3634,369646,05/15/2020 09:54:01 PM,,,False,1229 Massman Dr,NASHVILLE,13.0,37217.0,36.132020011593696,-86.70114620666406,"(36.132020011593696, -86.70114620666406)"
3635,362725,05/08/2020 04:06:50 PM,,,False,5214 Maryland Way,,,,36.03612231155305,-86.80765055,"(36.03612231155305, -86.80765055)"
3636,363048,05/08/2020 07:57:34 PM,,,False,400 Broadway,NASHVILLE,19.0,37203.0,36.16119419999999,-86.7774511,"(36.16119419999999, -86.7774511)"
3637,362423,05/08/2020 01:37:06 PM,,,False,930 5th Ave S,NASHVILLE,17.0,37203.0,36.1487759,-86.7703489,"(36.1487759, -86.7703489)"
3638,362859,05/08/2020 05:31:00 PM,,,False,1211 Murfreesboro Pike,NASHVILLE,16.0,37217.0,36.1199,-86.70318,"(36.1199, -86.70318)"
3639,362523,05/08/2020 02:38:37 PM,,,False,Nolensville Road,NASHVILLE,16.0,37211.0,36.11397,-86.74855,"(36.11397, -86.74855)"
3640,362599,05/08/2020 03:08:18 PM,,,False,7644 Hwy 70 S,NASHVILLE,22.0,37221.0,36.07952726157142,-86.95193799325409,"(36.07952726157142, -86.95193799325409)"
3641,365266,05/12/2020 05:12:29 PM,,,False,3470 Lebanon Pike,HERMITAGE,14.0,37076.0,36.1922917,-86.6249878,"(36.1922917, -86.6249878)"
3642,393951,06/17/2020 09:54:19 AM,,,False,457 Opry Mills Dr,,,,36.2031906,-86.69475279999997,"(36.2031906, -86.69475279999999)"
3643,364935,05/12/2020 02:09:44 PM,,,False,2621 Cruzen St,NASHVILLE,17.0,37211.0,36.11492,-86.75216999999999,"(36.11492, -86.75217)"
3644,390363,06/12/2020 12:16:19 AM,,,False,6690 Nolensville Pike,BRENTWOOD,31.0,37027.0,36.00014290756848,-86.69137357869431,"(36.00014290756848, -86.69137357869432)"
3645,362792,05/08/2020 04:49:05 PM,,,False,330 Harding Pl,NASHVILLE,13.0,37211.0,36.08717,-86.69487,"(36.08717, -86.69487)"
3646,366263,05/13/2020 03:01:27 AM,,,False,2120 Rosa L Parks Blvd,NASHVILLE,2.0,37228.0,36.192972600000004,-86.8003385,"(36.1929726, -86.8003385)"
3647,375352,05/23/2020 03:15:59 AM,,,False,4617 Old Hickory Blvd,OLD HICKORY,14.0,37138.0,36.202699211623795,-86.62169025,"(36.2026992116238, -86.62169025)"
3648,363129,05/08/2020 09:05:18 PM,,,False,1200 Hadley Ave,OLD HICKORY,11.0,37138.0,36.2586967,-86.6481877,"(36.2586967, -86.6481877)"
3649,376926,05/26/2020 09:15:06 PM,,,False,Gallatin Pike N,MADISON,10.0,37115.0,36.2912,-86.70269,"(36.2912, -86.70269)"
3650,363152,05/08/2020 09:25:15 PM,,,False,101 Southfork Dr,,,,36.230937680745676,-86.37897309325409,"(36.230937680745676, -86.37897309325409)"
3651,435114,08/01/2020 05:23:03 PM,,,False,,,,,,,
3652,362594,05/08/2020 03:06:57 PM,,,False,5214 Maryland Way,,,,36.03625141155307,-86.80751825,"(36.036251411553074, -86.80751825)"
3653,376225,05/26/2020 03:04:31 PM,,,False,401b Cool Springs Blvd,,,,35.946164200000005,-86.82769309999998,"(35.9461642, -86.82769309999999)"
3654,362573,05/08/2020 02:58:44 PM,,,False,6941 Charlotte Pike,NASHVILLE,22.0,37209.0,36.1290781,-86.90139740000001,"(36.1290781, -86.9013974)"
3655,363207,05/08/2020 10:10:41 PM,,,False,106 Massman Manor Dr,NASHVILLE,13.0,37217.0,36.132328211593844,-86.69986644999999,"(36.13232821159384, -86.69986644999999)"
3656,362467,05/08/2020 02:08:06 PM,,,False,219 Shady Grove Rd,NASHVILLE,15.0,37214.0,36.1715494,-86.6731147,"(36.1715494, -86.6731147)"
3657,362664,05/08/2020 03:40:54 PM,,,False,712 General George Patton Rd,NASHVILLE,22.0,37221.0,36.06465,-86.9434,"(36.06465, -86.9434)"
3658,391448,06/12/2020 11:49:14 PM,,,False,1612 Elm Hill Pike,NASHVILLE,15.0,37210.0,36.14442201159897,-86.71543680674591,"(36.14442201159897, -86.71543680674591)"
3659,362577,05/08/2020 02:59:23 PM,,,False,1213 Dickerson Rd,GOODLETTSVILLE,10.0,37072.0,36.29444,-86.73076,"(36.29444, -86.73076)"
3660,362822,05/08/2020 05:05:36 PM,,,False,3678 Bell Rd,NASHVILLE,13.0,37214.0,36.15098,-86.62576999999999,"(36.15098, -86.62577)"
3661,362056,05/07/2020 08:17:36 PM,,,False,224 Oriel Ave,NASHVILLE,16.0,37210.0,36.12243,-86.74453000000001,"(36.12243, -86.74453)"
3662,376967,05/26/2020 09:37:33 PM,,,False,3810 Clifton Ave,NASHVILLE,21.0,37209.0,36.1581677,-86.83015270000001,"(36.1581677, -86.83015270000001)"
3663,364756,05/12/2020 12:41:04 AM,,,False,3423 Lebanon Pike,HERMITAGE,14.0,37076.0,36.18904126161797,-86.62744889325407,"(36.189041261617966, -86.62744889325408)"
3664,372460,05/20/2020 01:11:43 AM,,,False,300 Commerce St,NASHVILLE,19.0,37201.0,36.162716866579274,-86.77705442681076,"(36.16271686657927, -86.77705442681076)"
3665,376265,05/26/2020 03:17:44 PM,,,False,2401 Lebanon Pike,NASHVILLE,15.0,37214.0,36.16884776160937,-86.68171499325408,"(36.16884776160937, -86.68171499325408)"
3666,368791,05/15/2020 02:22:54 PM,,,False,2001 Lakeshore Dr,OLD HICKORY,11.0,37138.0,36.25090551164431,-86.63952140000002,"(36.250905511644305, -86.63952140000002)"
3667,368238,05/14/2020 09:47:23 PM,,,False,4005 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.10464929999999,-86.8156625,"(36.10464929999999, -86.8156625)"
3668,369315,05/15/2020 06:45:45 PM,,,False,8321 Sawyer Brown Rd,NASHVILLE,22.0,37221.0,36.07108,-86.94762,"(36.07108, -86.94762)"
3669,369762,05/16/2020 02:08:08 AM,,,False,5701 Edmondson Pike,NASHVILLE,4.0,37211.0,36.0396211,-86.7439431,"(36.0396211, -86.7439431)"
3670,365119,05/12/2020 03:51:43 PM,,,False,8119 Sawyer Brown Rd,NASHVILLE,22.0,37221.0,36.0806241,-86.94853239999998,"(36.0806241, -86.94853239999999)"
3671,442308,08/11/2020 02:58:02 PM,,,False,Cane Ridge Park,ANTIOCH,33.0,37013.0,35.99015120000001,-86.62277499999998,"(35.99015120000001, -86.62277499999999)"
3672,372691,05/20/2020 02:42:46 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.162282,-86.77676489999998,"(36.162282, -86.77676489999999)"
3673,373513,05/21/2020 01:55:01 AM,,,False,300 Commerce St,NASHVILLE,19.0,37201.0,36.162783181480506,-86.77701166322937,"(36.16278318148051, -86.77701166322937)"
3674,372894,05/20/2020 04:48:08 PM,,,False,5424 Bell Forge Ln E,ANTIOCH,32.0,37013.0,36.0484934,-86.6453243,"(36.0484934, -86.6453243)"
3675,372997,05/20/2020 05:52:15 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.162282011606564,-86.7767649,"(36.162282011606564, -86.7767649)"
3676,375673,05/25/2020 03:31:25 AM,,,False,2444 Music Valley Dr,NASHVILLE,15.0,37214.0,36.221578799999996,-86.695235,"(36.2215788, -86.695235)"
3677,364791,05/12/2020 03:35:16 AM,,,False,4324 Harding Pike,NASHVILLE,24.0,37205.0,36.126727200000005,-86.8475064,"(36.1267272, -86.8475064)"
3678,408082,07/05/2020 11:52:37 PM,,,False,1 Public Sq,NASHVILLE,19.0,37201.0,36.166340888817295,-86.7779114189532,"(36.1663408888173, -86.77791141895318)"
3679,376689,05/26/2020 07:05:30 PM,,,False,104 Centennial Cir,NASHVILLE,20.0,37209.0,36.1875674,-86.88092089999998,"(36.1875674, -86.88092089999999)"
3680,373462,05/21/2020 01:01:24 AM,,,False,844 Hillwood Blvd,NASHVILLE,20.0,37209.0,36.13822911954724,-86.87925643573611,"(36.13822911954724, -86.8792564357361)"
3681,365191,05/12/2020 04:33:04 PM,,,False,3rd Ave S & Broadway,NASHVILLE,19.0,37201.0,36.16154,-86.77598,"(36.16154, -86.77598)"
3682,398113,06/22/2020 08:32:11 PM,,,False,2416 Music Valley Dr,NASHVILLE,15.0,37214.0,36.21995,-86.69706,"(36.21995, -86.69706)"
3683,376196,05/26/2020 02:56:51 PM,,,False,5104 Centennial Blvd,NASHVILLE,20.0,37209.0,36.16335249999999,-86.84975480000001,"(36.16335249999999, -86.84975480000001)"
3684,435208,08/01/2020 09:20:45 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
3685,364881,05/12/2020 01:39:19 PM,,,False,3200 Belmont Blvd,NASHVILLE,18.0,37212.0,36.117081799999994,-86.7972187,"(36.1170818, -86.7972187)"
3686,371913,05/19/2020 05:49:16 PM,,,False,333 Commerce St,NASHVILLE,19.0,37201.0,36.16254431160667,-86.77678099325409,"(36.16254431160667, -86.77678099325409)"
3687,435255,08/01/2020 11:45:05 PM,,,False,,NASHVILLE,19.0,37203.0,36.15658331160417,-86.78745279999998,"(36.15658331160417, -86.78745279999998)"
3688,376319,05/26/2020 03:42:41 PM,,,False,4424 Lebanon Pike,HERMITAGE,11.0,37076.0,36.21593659836607,-86.60092400674591,"(36.21593659836607, -86.6009240067459)"
3689,442570,08/11/2020 05:34:34 PM,,,False,255 Dickson Plaza Dr,,,,36.074310600000004,-87.372636,"(36.0743106, -87.372636)"
3690,373362,05/20/2020 10:09:21 PM,,,False,3706 Nolensville Pike,NASHVILLE,16.0,37211.0,36.09517659999999,-86.7369511,"(36.09517659999999, -86.7369511)"
3691,364796,05/12/2020 04:13:48 AM,,,False,2215 N Gallatin Pike Rd,MADISON,10.0,37115.0,36.30441866166712,-86.68817349325407,"(36.30441866166712, -86.68817349325408)"
3692,373407,05/20/2020 11:48:23 PM,,,False,1 Cadillac Dr,,,,36.036924400000004,-86.796061,"(36.0369244, -86.796061)"
3693,365255,05/12/2020 05:04:53 PM,,,False,4001 Harding Pike,NASHVILLE,24.0,37205.0,36.1277086,-86.8366003,"(36.1277086, -86.8366003)"
3694,365084,05/12/2020 03:27:37 PM,,,False,3301 Knight Dr,NASHVILLE,3.0,37207.0,36.2379186,-86.7946225,"(36.2379186, -86.7946225)"
3695,366129,05/12/2020 09:16:22 PM,,,False,7075 Old Harding Pike,NASHVILLE,34.0,37221.0,36.0733021,-86.92330890000001,"(36.0733021, -86.9233089)"
3696,376008,05/26/2020 01:37:04 PM,,,False,3926 Lebanon Pike,HERMITAGE,14.0,37076.0,36.194759999999995,-86.62331,"(36.19476, -86.62331)"
3697,376899,05/26/2020 09:01:04 PM,,,False,807 Main St,NASHVILLE,6.0,37206.0,36.175830600000005,-86.7583322,"(36.1758306, -86.7583322)"
3698,365243,05/12/2020 04:57:02 PM,,,False,948 Richards Rd,ANTIOCH,28.0,37013.0,36.06886,-86.68324,"(36.06886, -86.68324)"
